speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
turvul,Turkey Vulture,Cathartes aura,L2410127,Blohm Marsh,2024-11-23 11:19,1.0,36.8543511,-121.7528915,True,False,True,S203393707
turvul,Turkey Vulture,Cathartes aura,L371182,Stockton WTP,2024-11-23 11:16,2.0,37.9314163,-121.3488007,True,False,False,S203459426
turvul,Turkey Vulture,Cathartes aura,L3179380,Pope Canyon,2024-11-23 11:15,3.0,38.6158891,-122.320447,True,False,False,S203427612
turvul,Turkey Vulture,Cathartes aura,L999937,Pt. Reyes--Oyster Farm,2024-11-23 11:10,2.0,38.0823011,-122.9321408,True,False,False,S203394005
turvul,Turkey Vulture,Cathartes aura,L677496,I-5 Corridor (SHA Co.),2024-11-23 11:08,14.0,40.8065658,-122.3224425,True,False,False,S203380755
turvul,Turkey Vulture,Cathartes aura,L6642324,Arroyo Park (Newport Beach),2024-11-23 11:03,1.0,33.6328014,-117.8589356,True,False,False,S203386332
turvul,Turkey Vulture,Cathartes aura,L109476,Baldwin Lake,2024-11-23 11:00,2.0,34.2662254,-116.7950535,True,False,False,S203494565
turvul,Turkey Vulture,Cathartes aura,L38213388,Pescadero Marsh trail,2024-11-23 11:00,5.0,37.2597683,-122.4115133,True,False,True,S203418815
turvul,Turkey Vulture,Cathartes aura,L10440540,Raymond Bernal Jr. Memorial Park,2024-11-23 10:59,2.0,37.355633,-121.8956494,True,False,False,S203380063
turvul,Turkey Vulture,Cathartes aura,L634308,Los Angeles River--Frogtown,2024-11-23 10:59,4.0,34.0965957,-118.2405281,True,False,False,S203394482
turvul,Turkey Vulture,Cathartes aura,L38206021,"5501 Hay Rd, Vacaville US-CA 38.31551, -121.90176",2024-11-23 10:58,1.0,38.315515,-121.901759,True,False,True,S203384827
turvul,Turkey Vulture,Cathartes aura,L909814,Olema-Bolinas Rd.,2024-11-23 10:56,1.0,37.9163052,-122.6920938,True,False,False,S203421953
turvul,Turkey Vulture,Cathartes aura,L828170,John Muir NHS,2024-11-23 10:56,2.0,37.9803334,-122.1348381,True,False,False,S203394418
turvul,Turkey Vulture,Cathartes aura,L466540,Lake Natoma--upper,2024-11-23 10:50,6.0,38.6841195,-121.1721611,True,False,False,S203389324
turvul,Turkey Vulture,Cathartes aura,L367947,San Elijo Lagoon,2024-11-23 10:49,1.0,33.012946,-117.2745359,True,False,True,S203392040
turvul,Turkey Vulture,Cathartes aura,L9202470,"29107 Arnold Drive, Sonoma, California, US (38.161, -122.456)",2024-11-23 10:48,1.0,38.1607249,-122.4556239,True,False,True,S203406344
turvul,Turkey Vulture,Cathartes aura,L8225413,Cole Canyon Trail (Murrieta),2024-11-23 10:48,1.0,33.562523,-117.25365,True,False,False,S203388265
turvul,Turkey Vulture,Cathartes aura,L16014556,Alameda VA restricted access,2024-11-23 10:45,1.0,37.7827716,-122.3306114,True,False,True,S203539636
turvul,Turkey Vulture,Cathartes aura,L15153848,Pajaro River/Betabel Rd. area (SBT Co.),2024-11-23 10:43,1.0,36.9151887,-121.5499442,True,False,False,S203376533
turvul,Turkey Vulture,Cathartes aura,L16885795,"Veterans Memorial Park, Yountville",2024-11-23 10:41,1.0,38.3971967,-122.3577774,True,False,False,S203385050
turvul,Turkey Vulture,Cathartes aura,L21010538,Macara Gardens,2024-11-23 10:40,1.0,37.3887768,-122.0437288,True,False,True,S203377882
turvul,Turkey Vulture,Cathartes aura,L165104,Laguna Grande Park,2024-11-23 10:38,1.0,36.6034126,-121.8568645,True,False,False,S203405374
turvul,Turkey Vulture,Cathartes aura,L11135040,Tennessee Valley Flats (lower trail),2024-11-23 10:30,2.0,37.8479308,-122.5448836,True,False,True,S203420103
turvul,Turkey Vulture,Cathartes aura,L9503263,Spooners Mesa,2024-11-23 10:25,1.0,32.5434585,-117.0967552,True,False,False,S203386713
turvul,Turkey Vulture,Cathartes aura,L1304741,St. Helena Loop,2024-11-23 10:23,2.0,38.4893718,-122.4779034,True,False,True,S203387227
turvul,Turkey Vulture,Cathartes aura,L802200,Otay Valley Regional Park--Fenton Pond Trail,2024-11-23 10:23,2.0,32.5884853,-117.0758571,True,False,False,S203384033
turvul,Turkey Vulture,Cathartes aura,L777521,Tijuana River Valley--Sunset Ave east of Hollister,2024-11-23 10:21,1.0,32.5581917,-117.0796475,True,False,False,S203383757
turvul,Turkey Vulture,Cathartes aura,L771795,Los Angeles River--Rosecrans Ave.,2024-11-23 10:20,1.0,33.9031913,-118.1823349,True,False,False,S203382631
turvul,Turkey Vulture,Cathartes aura,L38203910,"US-101 S, US-CA",2024-11-23 10:19,4.0,37.154302,-121.653991,True,False,True,S203375559
turvul,Turkey Vulture,Cathartes aura,L8172068,Doris Street Coastal Access,2024-11-23 10:17,2.0,35.321101,-120.848252,True,False,False,S203395055
turvul,Turkey Vulture,Cathartes aura,L6957675,Pelican Rd.--Vierra Wetlands,2024-11-23 10:17,5.0,37.625041,-121.2172383,True,False,False,S203373888
turvul,Turkey Vulture,Cathartes aura,L741707,Las Cruzitas Ranch (restricted access),2024-11-23 10:16,1.0,34.6093342,-119.9600601,True,False,False,S203381246
turvul,Turkey Vulture,Cathartes aura,L1028120,GH Land Co.,2024-11-23 10:15,3.0,39.2903522,-121.8919802,True,False,True,S203493370
turvul,Turkey Vulture,Cathartes aura,L3185275,Bob's Bed and Breakfast,2024-11-23 10:15,3.0,37.3343542,-121.7723966,True,False,True,S203376710
turvul,Turkey Vulture,Cathartes aura,L20632657,"Fieldstone Community Park, Hughson",2024-11-23 10:13,1.0,37.6073123,-120.8530142,True,False,True,S203375184
turvul,Turkey Vulture,Cathartes aura,L590288,Bolinas Lagoon--Pine Gulch,2024-11-23 10:13,4.0,37.9209857,-122.6904202,True,False,False,S203421894
turvul,Turkey Vulture,Cathartes aura,L13530124,Rodman Slough Park,2024-11-23 10:09,2.0,39.1179868,-122.8849653,True,False,False,S203374763
turvul,Turkey Vulture,Cathartes aura,L486858,Merced River--Hornitos Rd. (MRP Co.),2024-11-23 10:05,3.0,37.5242606,-120.3199482,True,False,False,S203419964
turvul,Turkey Vulture,Cathartes aura,L1799967,Lake Cahuilla Veterans Regional Park,2024-11-23 10:00,1.0,33.6308835,-116.277214,True,False,False,S203417009
turvul,Turkey Vulture,Cathartes aura,L37592876,Joy Road plowed field,2024-11-23 10:00,2.0,38.3497375,-122.9613578,True,False,True,S203407638
turvul,Turkey Vulture,Cathartes aura,L776549,Salt Pond A2W,2024-11-23 09:58,2.0,37.4379977,-122.0763016,True,False,False,S203381470
turvul,Turkey Vulture,Cathartes aura,L1180859,Petaluma Marsh WA--Novato Creek Unit,2024-11-23 09:56,3.0,38.0925111,-122.5479224,True,False,False,S203376727
turvul,Turkey Vulture,Cathartes aura,L2919377,Sunol Regional Wilderness--Little Yosemite area,2024-11-23 09:55,2.0,37.5058789,-121.814872,True,False,False,S203404681
turvul,Turkey Vulture,Cathartes aura,L38204285,"32nd Ave, Blythe US-CA 33.47772, -114.66317",2024-11-23 09:53,1.0,33.477719,-114.663166,True,False,True,S203377216
turvul,Turkey Vulture,Cathartes aura,L13011895,My Yard,2024-11-23 09:52,1.0,34.111043,-118.209325,True,False,True,S203434140
turvul,Turkey Vulture,Cathartes aura,L817798,Henninger Flats,2024-11-23 09:51,2.0,34.1935408,-118.0892944,True,False,False,S203422712
turvul,Turkey Vulture,Cathartes aura,L14279119,Tennessee Valley--Nursery,2024-11-23 09:49,1.0,37.85102,-122.53798,True,False,True,S203420115
turvul,Turkey Vulture,Cathartes aura,L8202655,MLK Jr. Shoreline Regional Shoreline--Garretson Pt. Trail,2024-11-23 09:48,2.0,37.7436488,-122.2073432,True,False,False,S203391159
turvul,Turkey Vulture,Cathartes aura,L301060,Mad River Fish Hatchery,2024-11-23 09:42,2.0,40.8560022,-123.9906109,True,False,False,S203379178
turvul,Turkey Vulture,Cathartes aura,L332226,Seal Beach NWR (restricted access),2024-11-23 09:42,10.0,33.7457864,-118.0769491,True,False,False,S203404553
turvul,Turkey Vulture,Cathartes aura,L829807,Dougherty Valley,2024-11-23 09:38,1.0,37.7559227,-121.920433,True,False,False,S203384724
turvul,Turkey Vulture,Cathartes aura,L249749,San Luis NWR,2024-11-23 09:35,2.0,37.2,-120.8,True,False,False,S203405920
turvul,Turkey Vulture,Cathartes aura,L4269425,County Rd. 25,2024-11-23 09:34,1.0,38.6477965,-121.717937,True,False,False,S203371830
turvul,Turkey Vulture,Cathartes aura,L2640900,Kentfield lower CM Creek,2024-11-23 09:30,1.0,37.9467384,-122.5378132,True,False,True,S203386516
turvul,Turkey Vulture,Cathartes aura,L22378870,Chris Hotts Park,2024-11-23 09:29,3.0,37.2453017,-121.8752432,True,False,False,S203389216
turvul,Turkey Vulture,Cathartes aura,L3184489,River Islands Park,2024-11-23 09:28,2.0,37.7899919,-121.3149405,True,False,False,S203377997
turvul,Turkey Vulture,Cathartes aura,L799298,Spring Lakes Mobile Home Park--pond (restricted access),2024-11-23 09:26,1.0,37.0444409,-122.0306068,True,False,False,S203379311
turvul,Turkey Vulture,Cathartes aura,L976282,Clear Lake SP--Campground,2024-11-23 09:19,2.0,39.019102,-122.8090242,True,False,False,S203391059
turvul,Turkey Vulture,Cathartes aura,L271497,Humboldt Bay--King Salmon,2024-11-23 09:16,1.0,40.740336,-124.218596,True,False,False,S203390678
turvul,Turkey Vulture,Cathartes aura,L38203044,"Alameda Creek Trail, Fremont US-CA 37.57094, -121.97832",2024-11-23 09:15,2.0,37.570944,-121.978316,True,False,True,S203371531
turvul,Turkey Vulture,Cathartes aura,L863510,Cayucos Creek Mouth,2024-11-23 09:14,1.0,35.4492073,-120.907463,True,False,True,S203406554
turvul,Turkey Vulture,Cathartes aura,L9137476,E. Smith Park,2024-11-23 09:11,6.0,38.3032006,-122.4931649,True,False,False,S203383610
turvul,Turkey Vulture,Cathartes aura,L390597,Clear Lake SP,2024-11-23 09:10,5.0,39.0123815,-122.8089523,True,False,False,S203392074
turvul,Turkey Vulture,Cathartes aura,L28086130,"Morro Bay Adobin SocietySweet Springs
660 Ramona Avenue, Baywood-Los Osos, California, US (35.322, -120.843)",2024-11-23 09:10,1.0,35.3223141,-120.8430053,True,False,True,S203392552
turvul,Turkey Vulture,Cathartes aura,L808810,Upper Newport Bay--Jamboree Rd. at Bayview Way,2024-11-23 09:05,6.0,33.6529588,-117.8676367,True,False,False,S203376872
turvul,Turkey Vulture,Cathartes aura,L8927643,Sheldon Arleta Park,2024-11-23 09:05,1.0,34.2268099,-118.4084658,True,False,False,S203406328
turvul,Turkey Vulture,Cathartes aura,L38208328,"95017, Davenport US-CA",2024-11-23 09:03,1.0,37.034064,-122.206305,True,False,True,S203394891
turvul,Turkey Vulture,Cathartes aura,L1059772,Lover's Ln.,2024-11-23 09:01,3.0,36.9663522,-121.433773,True,False,False,S203374111
turvul,Turkey Vulture,Cathartes aura,L2365606,Stanford University--Arizona Garden,2024-11-23 09:01,6.0,37.435933,-122.171393,True,False,False,S203394543
turvul,Turkey Vulture,Cathartes aura,L38203266,"2601 E Bayshore Rd, Palo Alto US-CA 37.44597, -122.11798",2024-11-23 09:00,1.0,37.445969,-122.117977,True,False,True,S203372745
turvul,Turkey Vulture,Cathartes aura,L3094727,Yolo County Park,2024-11-23 09:00,1.0,38.5912938,-121.5105271,True,False,False,S203426206
turvul,Turkey Vulture,Cathartes aura,L301691,Jasper Ridge 'Ootchamin 'Ooyakma Biological Preserve (restricted access),2024-11-23 08:56,6.0,37.4036343,-122.2365474,True,False,False,S203381281
turvul,Turkey Vulture,Cathartes aura,L22254086,"Schramm Way, San Jose, CA",2024-11-23 08:54,2.0,37.3591377,-121.803689,True,False,True,S203382391
turvul,Turkey Vulture,Cathartes aura,L3301522,Black Swan Trail,2024-11-23 08:54,3.0,39.2090299,-121.2781566,True,False,False,S203397570
turvul,Turkey Vulture,Cathartes aura,L1327798,Elysian Park--Chavez Ravine,2024-11-23 08:54,1.0,34.0819259,-118.2473737,True,False,False,S203384265
turvul,Turkey Vulture,Cathartes aura,L2246100,Laguna Mtns.--Los Huecos Rd.,2024-11-23 08:51,1.0,32.8768608,-116.4327668,True,False,False,S203371346
turvul,Turkey Vulture,Cathartes aura,L3628008,Otay Valley Regional Park--LeMay Pond Trail,2024-11-23 08:39,2.0,32.5880017,-117.0496944,True,False,False,S203367783
turvul,Turkey Vulture,Cathartes aura,L38208025,"CA-73 N, Laguna Niguel US-CA 33.55080, -117.67578",2024-11-23 08:39,1.0,33.550799,-117.675777,True,False,True,S203393526
turvul,Turkey Vulture,Cathartes aura,L468480,Laguna Coast Wilderness Park--Nix Center,2024-11-23 08:35,1.0,33.6080542,-117.7637735,True,False,False,S203386710
turvul,Turkey Vulture,Cathartes aura,L25467546,Overlook Park,2024-11-23 08:33,6.0,38.64384,-121.21633,True,False,True,S203372409
turvul,Turkey Vulture,Cathartes aura,L1517390,Corral de Tierra--lower (MP 0-3 & Calera Cyn),2024-11-23 08:30,4.0,36.5567141,-121.7326232,True,False,False,S203405591
turvul,Turkey Vulture,Cathartes aura,L1328365,William St. Park,2024-11-23 08:18,3.0,37.3358948,-121.8674514,True,False,False,S203360953
turvul,Turkey Vulture,Cathartes aura,L38047388,Arcata neighborhoods--south of Potawot Health Village,2024-11-23 08:16,1.0,40.8925372,-124.0878567,True,False,True,S203375095
turvul,Turkey Vulture,Cathartes aura,L383144,Sanborn County Park--main entrance,2024-11-23 08:14,1.0,37.23497,-122.061926,True,False,False,S203391245
turvul,Turkey Vulture,Cathartes aura,L38200596,"I-80 E, Fairfield US-CA 38.22630, -122.12281",2024-11-23 08:11,6.0,38.226302,-122.12281,True,False,True,S203359457
turvul,Turkey Vulture,Cathartes aura,L515786,Caswell Memorial SP,2024-11-23 08:08,6.0,37.6923106,-121.1847997,True,False,False,S203463709
turvul,Turkey Vulture,Cathartes aura,L8919241,Bay Park Private Residence,2024-11-23 08:08,1.0,32.80237,-117.205699,True,False,True,S203365413
turvul,Turkey Vulture,Cathartes aura,L859942,Bayshore Bikeway--10th Street (Pond 23),2024-11-23 08:05,1.0,32.5901154,-117.1133738,True,False,False,S203368478
turvul,Turkey Vulture,Cathartes aura,L33462529,Hagador Canyon,2024-11-23 08:02,2.0,33.83025,-117.59914,True,False,False,S203412780
turvul,Turkey Vulture,Cathartes aura,L4972400,Penitencia Creek Park,2024-11-23 08:00,4.0,37.3897517,-121.847021,True,False,False,S203590305
turvul,Turkey Vulture,Cathartes aura,L726597,Gazos Creek Beach -- west of Hwy 1 only,2024-11-23 08:00,1.0,37.1664418,-122.3617825,True,False,False,S203368333
turvul,Turkey Vulture,Cathartes aura,L38016639,Point Buchon trail,2024-11-23 08:00,1.0,35.2487218,-120.8950121,True,False,True,S203407351
turvul,Turkey Vulture,Cathartes aura,L5508686,Bird and Butterfly Garden,2024-11-23 07:59,2.0,32.55393,-117.084837,True,False,True,S203397291
turvul,Turkey Vulture,Cathartes aura,L38200204,"I-680 N, Benicia US-CA 38.06134, -122.13123",2024-11-23 07:59,7.0,38.06134,-122.131227,True,False,True,S203357482
turvul,Turkey Vulture,Cathartes aura,L478341,Los Angeles River--Bandini Blvd. to Slauson Ave.,2024-11-23 07:51,9.0,33.9949674,-118.1825924,True,False,False,S203364733
turvul,Turkey Vulture,Cathartes aura,L26210496,"62 E Younger Ave, San Jose US-CA (37.3559,-121.9030)",2024-11-23 07:48,1.0,37.355883,-121.902994,True,False,True,S203363858
turvul,Turkey Vulture,Cathartes aura,L38200570,"Grimes-Arbuckle Road, Grimes, California, US (39.057, -121.969)",2024-11-23 07:44,8.0,39.0567321,-121.9692347,True,False,True,S203359334
turvul,Turkey Vulture,Cathartes aura,L8144340,Black Hole Duck Club West (restricted access),2024-11-23 07:39,1.0,38.1613952,-121.486605,True,False,False,S203379190
turvul,Turkey Vulture,Cathartes aura,L10845834,Miramar Farm Pond (private property) bird from Cortez Ave and 6th Ave,2024-11-23 07:31,1.0,37.497913,-122.456358,True,False,False,S203357889
turvul,Turkey Vulture,Cathartes aura,L27095080,"14844–14898 Marquette Ave, Chino US-CA 33.98648, -117.67356",2024-11-23 07:30,5.0,33.986483,-117.673557,True,False,True,S203369593
turvul,Turkey Vulture,Cathartes aura,L2505621,"Soquel, Crestline Way",2024-11-23 07:30,1.0,36.9936841,-121.9470379,True,False,True,S203371640
turvul,Turkey Vulture,Cathartes aura,L38199047,"I-680 N, Sunol US-CA 37.56523, -121.90133",2024-11-23 07:19,5.0,37.565233,-121.901333,True,False,True,S203351741
turvul,Turkey Vulture,Cathartes aura,L5461913,Moorpark College ,2024-11-22 16:20,2.0,34.2989824,-118.8384891,True,False,False,S203306250
turvul,Turkey Vulture,Cathartes aura,L38034012,"4212 Porter Rd, La Mesa US-CA (32.7550,-117.0058) - Private",2024-11-22 15:49,1.0,32.755027,-117.005811,True,False,True,S203314566
turvul,Turkey Vulture,Cathartes aura,L12130185,Sycamore Creek--West of Hicks,2024-11-22 15:46,1.0,39.7907764,-121.8859429,True,False,False,S203416577
turvul,Turkey Vulture,Cathartes aura,L2024859,Sunset Dr.--Mule Hill Trail,2024-11-22 15:24,,33.0648593,-117.0641112,True,False,False,S203317775
turvul,Turkey Vulture,Cathartes aura,L302576,Cattle Call Park,2024-11-22 15:11,5.0,32.9683234,-115.5544444,True,False,False,S203313029
turvul,Turkey Vulture,Cathartes aura,L38213398,"Laguna Laurel Ecological Reserve, Laguna Beach US-CA 33.58369, -117.76160",2024-11-22 14:50,2.0,33.583693,-117.761599,True,False,True,S203418331
turvul,Turkey Vulture,Cathartes aura,L38120163,Office,2024-11-22 14:46,1.0,37.661885,-121.899349,True,False,True,S203300405
turvul,Turkey Vulture,Cathartes aura,L13266187,Garcia River at Hwy 1,2024-11-22 14:39,6.0,38.9442867,-123.7007223,True,False,False,S203317254
turvul,Turkey Vulture,Cathartes aura,L3711113,Morro Bay Sandspit,2024-11-22 14:33,5.0,35.3274087,-120.8670158,True,False,False,S203619311
turvul,Turkey Vulture,Cathartes aura,L21592837,OVLC Ventura River Steelhead Preserve--Restricted access,2024-11-22 14:27,8.0,34.3780778,-119.3090515,True,False,False,S203434248
turvul,Turkey Vulture,Cathartes aura,L280811,The Living Desert Zoo and Gardens,2024-11-22 14:12,6.0,33.7003681,-116.3735819,True,False,False,S203307511
turvul,Turkey Vulture,Cathartes aura,L7013611,Barnsdall Art Park,2024-11-22 14:09,1.0,34.101532,-118.29469,True,False,False,S203302486
turvul,Turkey Vulture,Cathartes aura,L374745,Santa Rosa Plateau Ecological Reserve,2024-11-22 13:50,1.0,33.5240806,-117.2679806,True,False,False,S203363021
turvul,Turkey Vulture,Cathartes aura,L38187358,"404 Rose Ln, Paso Robles US-CA 35.61970, -120.67462",2024-11-22 13:47,1.0,35.619697,-120.674622,True,False,True,S203297083
turvul,Turkey Vulture,Cathartes aura,L3147392,Lauro Canyon Reservoir,2024-11-22 13:43,2.0,34.4557306,-119.7257638,True,False,False,S203305820
turvul,Turkey Vulture,Cathartes aura,L465682,Pulgas Water Temple,2024-11-22 13:36,1.0,37.4832701,-122.3162413,True,False,False,S203295016
turvul,Turkey Vulture,Cathartes aura,L419758,Skyline Blvd.- 1.4 m- Crystal Springs Dam,2024-11-22 13:15,1.0,37.5299614,-122.3634911,True,False,True,S203293268
turvul,Turkey Vulture,Cathartes aura,L2481499,Lake Rd.--E of Turlock Lake campground to TID canal,2024-11-22 13:07,6.0,37.62355,-120.55,True,False,False,S203293181
turvul,Turkey Vulture,Cathartes aura,L419929,Riverdale Park (ORA Co.),2024-11-22 12:59,6.0,33.8530963,-117.8190136,True,False,False,S203300629
turvul,Turkey Vulture,Cathartes aura,L109279,Lake Rd.--E of Turlock Lake and S of TID canal,2024-11-22 12:53,7.0,37.609045,-120.5211,True,False,False,S203292309
turvul,Turkey Vulture,Cathartes aura,L804006,W. Montecito Ave.,2024-11-22 12:52,1.0,34.1632297,-118.0641353,True,False,True,S203292519
turvul,Turkey Vulture,Cathartes aura,L38185871,Tompkins Hill Rd.--eucalyptus patch to Hookton Rd.,2024-11-22 12:40,1.0,40.6744458,-124.1987359,True,False,True,S203290232
turvul,Turkey Vulture,Cathartes aura,L38190055,"17050 Davis Rd, Moreno Valley US-CA 33.86984, -117.11979",2024-11-22 12:37,10.0,33.869841,-117.11979,True,False,True,S203309668
turvul,Turkey Vulture,Cathartes aura,L2875175,Morro Bay SP--Natural History Museum,2024-11-22 12:31,5.0,35.3470547,-120.8437825,True,False,False,S203292062
turvul,Turkey Vulture,Cathartes aura,L7913509,@Myrtletown,2024-11-22 12:20,1.0,40.7941979,-124.1343123,True,False,True,S203307331
turvul,Turkey Vulture,Cathartes aura,L38185618,Main Street--between Old River bridges,2024-11-22 12:20,1.0,40.5990015,-124.2194882,True,False,True,S203288708
turvul,Turkey Vulture,Cathartes aura,L36962191,Eureka--6th Street patch,2024-11-22 12:09,1.0,40.8026193,-124.1509142,True,False,False,S203289334
turvul,Turkey Vulture,Cathartes aura,L3352318,Cheviot Hills Park,2024-11-22 11:56,2.0,34.045619,-118.4097862,True,False,False,S203377257
turvul,Turkey Vulture,Cathartes aura,L3337121,Conejo Community Park,2024-11-22 11:51,1.0,34.1932173,-118.8815761,True,False,False,S203291714
turvul,Turkey Vulture,Cathartes aura,L18657104,S Shore Camanche Rec Area,2024-11-22 11:46,25.0,38.2176879,-120.9310562,True,False,True,S203299522
turvul,Turkey Vulture,Cathartes aura,L25222362,San Joaquin Wildlife Sanctuary,2024-11-22 11:42,1.0,33.661954,-117.84047,True,False,True,S203288997
turvul,Turkey Vulture,Cathartes aura,L374260,Fillmore Fish Hatchery,2024-11-22 11:38,4.0,34.3930997,-118.8850307,True,False,False,S203434211
turvul,Turkey Vulture,Cathartes aura,L38191527,Birds Landing rd west of Birds Landing,2024-11-22 11:37,1.0,38.132709,-121.879945,True,False,True,S203316015
turvul,Turkey Vulture,Cathartes aura,L16830049,"7500 Uva Dr, Redwood Valley US-CA 39.24710, -123.21512",2024-11-22 11:37,2.0,39.247102,-123.215116,True,False,True,S203287361
turvul,Turkey Vulture,Cathartes aura,L661535,Salt Springs Valley Rd.,2024-11-22 11:37,1.0,38.0465365,-120.7324504,True,False,False,S203291294
turvul,Turkey Vulture,Cathartes aura,L499387,San Luis Reservoir SRA--Los Banos Creek Reservoir,2024-11-22 11:35,1.0,36.9847288,-120.938015,True,False,False,S203295592
turvul,Turkey Vulture,Cathartes aura,L3494082,Indian Gulch Rd.--northwest,2024-11-22 11:25,1.0,37.4744494,-120.1988626,True,False,False,S203396440
turvul,Turkey Vulture,Cathartes aura,L456113,Dawson Lake,2024-11-22 11:23,1.0,37.6466555,-120.4783916,True,False,False,S203288864
turvul,Turkey Vulture,Cathartes aura,L38184511,Port Kenyon Rd.--California Street to Rasmussen Lane,2024-11-22 10:48,20.0,40.5942612,-124.2667302,True,False,True,S203282674
turvul,Turkey Vulture,Cathartes aura,L22258575,Reservoir Road--Highway 132 to Modesto Reservoir entrance,2024-11-22 10:44,9.0,37.651022,-120.6810288,True,False,False,S203281493
turvul,Turkey Vulture,Cathartes aura,L38045501,"Irvine Regional Park, Orange US-CA 33.79565, -117.75079",2024-11-22 10:44,3.0,33.79565,-117.750792,True,False,True,S203313883
turvul,Turkey Vulture,Cathartes aura,L17081094,"More Mesa Open Space, Santa Barbara US-CA 34.42440, -119.80551",2024-11-22 10:40,1.0,34.424397,-119.805508,True,False,True,S203292339
turvul,Turkey Vulture,Cathartes aura,L38201160,"1391 2nd Street, San Luis Obispo, California, US (35.327, -120.842)  Baywood Park Inn",2024-11-22 10:33,2.0,35.3273446,-120.8418605,True,False,True,S203362222
turvul,Turkey Vulture,Cathartes aura,L10326742,Valencia Heritage Park,2024-11-22 10:30,2.0,34.4331287,-118.5586572,True,False,False,S203318024
turvul,Turkey Vulture,Cathartes aura,L486218,Ione WTP,2024-11-22 10:26,15.0,38.3509456,-120.9561253,True,False,False,S203285445
turvul,Turkey Vulture,Cathartes aura,L23245291,Old Coach Rd. riparian,2024-11-22 10:25,4.0,33.0244606,-117.0255669,True,False,False,S203292510
turvul,Turkey Vulture,Cathartes aura,L27934584,"McClure Point Recreational Area, Snelling US-CA 37.60759, -120.27445",2024-11-22 10:24,2.0,37.607586,-120.274447,True,False,True,S203353276
turvul,Turkey Vulture,Cathartes aura,L368398,Redwood Creek mouth,2024-11-22 10:20,3.0,41.2918667,-124.0900183,True,False,False,S203356087
turvul,Turkey Vulture,Cathartes aura,L5397113,Mt. Helix Park,2024-11-22 10:13,5.0,32.7671875,-116.9833461,True,False,False,S203280684
turvul,Turkey Vulture,Cathartes aura,L466738,Joe Domecq Wilderness Area,2024-11-22 10:13,1.0,37.641,-120.495,True,False,False,S203279422
turvul,Turkey Vulture,Cathartes aura,L38183643,"Santa Ana Fwy, Irvine US-CA 33.71492, -117.78857",2024-11-22 10:12,1.0,33.714923,-117.788569,True,False,True,S203278141
turvul,Turkey Vulture,Cathartes aura,L38184127,Ferndale Bottoms--Rasmussen Lane,2024-11-22 10:08,15.0,40.5903825,-124.2696079,True,False,True,S203280602
turvul,Turkey Vulture,Cathartes aura,L1279032,Wavery Rd--N of Flood,2024-11-22 10:06,4.0,38.033828,-120.9449673,True,False,False,S203282073
turvul,Turkey Vulture,Cathartes aura,L9833160,Elk - picnic table overlook,2024-11-22 09:58,1.0,39.129249,-123.718273,True,False,True,S203317328
turvul,Turkey Vulture,Cathartes aura,L3100509,San Mateo Point & Creek (Trestles Beach),2024-11-22 09:55,1.0,33.3877407,-117.5951415,True,False,False,S203300955
turvul,Turkey Vulture,Cathartes aura,L16871073,"Coal Oil Point Reserve (if possible, use more specific hotspot)",2024-11-22 09:54,2.0,34.4151882,-119.8799569,True,False,False,S203293467
turvul,Turkey Vulture,Cathartes aura,L1029365,Coronado Dr.--south end (Goleta Monarch Grove),2024-11-22 09:50,1.0,34.4232079,-119.8898008,True,False,False,S203276961
turvul,Turkey Vulture,Cathartes aura,L28213464,"Lake McSwain Parks, Snelling US-CA 37.51976, -120.30176",2024-11-22 09:48,2.0,37.519763,-120.301765,True,False,True,S203352902
turvul,Turkey Vulture,Cathartes aura,L5904815,Arroyo Seco Canyon--Explorer Road Bridge to first ford,2024-11-22 09:46,1.0,34.2086812,-118.1688357,True,False,False,S203281398
turvul,Turkey Vulture,Cathartes aura,L28351006,"Arcata Bottoms--Mad River Rd, Upper Bay to Warren Cr. Farm",2024-11-22 09:42,7.0,40.9007735,-124.1059132,True,False,True,S203294078
turvul,Turkey Vulture,Cathartes aura,L29229973,Arcata (Neighborhoods North of Foster  Ave and South of Stromberg Ave),2024-11-22 09:30,4.0,40.8815582,-124.0874316,True,False,True,S203299054
turvul,Turkey Vulture,Cathartes aura,L20317697,Santa Ysabel Nature Center,2024-11-22 09:28,1.0,33.112487,-116.670138,True,False,False,S203287741
turvul,Turkey Vulture,Cathartes aura,L11565952,Southwest Expwy,2024-11-22 09:22,1.0,37.2979588,-121.9316291,True,False,True,S203302521
turvul,Turkey Vulture,Cathartes aura,L1884681,Lake Lagunita (SCL Co.),2024-11-22 09:16,1.0,37.4223551,-122.17623,True,False,False,S203277593
turvul,Turkey Vulture,Cathartes aura,L20894036,"San Joaquin Marsh and Wildlife Sanctuary, Irvine US-CA 33.66118, -117.84119",2024-11-22 09:14,2.0,33.661179,-117.841191,True,False,True,S203281180
turvul,Turkey Vulture,Cathartes aura,L27098676,Pinto Lake Co. Park - East Side,2024-11-22 09:08,1.0,36.9602719,-121.7706652,True,False,True,S203286030
turvul,Turkey Vulture,Cathartes aura,L30067570,Cataldi Park,2024-11-22 09:06,2.0,37.401997,-121.870147,True,False,False,S203276375
